11:00,P,5.29,364.00,4.0,5233.87
14:42,C,2.26,223.00,4.0,5233.87
15:27,P,3.05,297.00,4.0,5233.87
09:34,P,2.79,209.00,4.0,4979.79
09:33,C,4.52,308.00,4.0,4896.45
13:51,P,2.23,213.00,4.0,4896.45
15:27,C,2.52,246.00,4.0,4896.45
09:42,P,2.22,194.00,4.0,5110.31
09:52,P,2.47,203.00,4.0,5218.35
12:03,C,2.47,234.00,4.0,5218.35
12:57,P,2.88,231.00,4.0,5218.35
13:24,C,2.49,236.00,4.0,5218.35
09:35,P,5.22,266.00,4.0,5115.36
09:30,P,0.74,137.00,4.0,5157.77
09:35,C,0.75,163.00,4.0,5157.77
09:30,P,2.27,202.00,4.0,5274.80
12:39,C,2.14,205.00,4.0,5274.80
13:45,P,4.27,301.00,4.0,5274.80
15:39,P,5.25,345.00,4.0,5274.80
09:32,C,2.48,218.00,4.0,5376.58
14:21,P,3.24,270.00,4.0,5376.58
09:33,C,0.83,169.00,4.0,5203.43
11:42,P,2.14,192.00,4.0,5203.43
09:33,C,3.35,269.00,4.0,5258.38
09:54,P,2.78,217.00,4.0,5258.38
10:54,C,2.76,252.00,4.0,5258.38
09:30,P,5.94,352.00,4.0,5255.86
11:00,P,4.52,339.00,4.0,5255.86
09:30,P,2.90,232.00,4.0,5253.09
13:18,C,2.25,225.00,4.0,5253.09
14:51,P,3.10,282.00,4.0,5253.09
09:33,P,3.44,235.00,4.0,5283.58
09:38,C,1.98,207.00,4.0,5283.58
11:01,P,2.50,211.00,4.0,5283.58
09:33,P,3.01,213.00,4.0,5490.29
09:33,P,4.07,271.00,4.0,5515.34
10:33,C,2.08,214.00,4.0,5515.34
11:00,P,3.43,265.00,4.0,5515.34
09:33,P,3.29,251.00,4.0,5534.94
11:00,C,2.00,216.00,4.0,5534.94
11:33,P,4.18,292.00,4.0,5534.94
12:03,C,2.54,245.00,4.0,5534.94
09:30,P,2.23,197.00,4.0,5443.22
10:24,C,2.60,241.00,4.0,5443.22
11:42,P,2.12,198.00,4.0,5443.22
13:09,C,2.23,224.00,4.0,5443.22
09:43,P,2.25,195.00,4.0,5379.48
13:33,C,2.44,242.00,4.0,5379.48
09:33,P,4.52,313.00,4.0,5273.23
11:03,C,2.59,256.00,4.0,5273.23
11:57,P,2.91,242.00,4.0,5273.23
09:30,C,0.51,150.00,4.0,5310.54
11:33,P,2.64,226.00,4.0,5310.54
09:47,P,3.42,232.00,4.0,5444.07
09:51,C,2.00,223.00,4.0,5444.07
12:00,P,2.41,196.00,4.0,5444.07
13:48,C,2.72,245.00,4.0,5444.07
09:38,P,3.01,228.00,4.0,5393.04
12:00,P,4.41,300.00,4.0,5393.04
09:33,C,0.95,171.00,4.0,5463.75
09:37,P,3.75,258.00,4.0,5463.75
09:30,P,2.86,223.00,4.0,5573.81
09:30,P,1.86,170.00,4.0,5509.80
15:09,C,2.99,288.00,4.0,5509.80
15:39,P,2.56,252.00,4.0,5509.80
09:30,P,3.90,294.00,4.0,5488.79
09:49,C,1.74,201.00,4.0,5488.79
11:33,P,2.81,245.00,4.0,5488.79
09:30,P,1.78,174.00,4.0,5435.59
09:31,C,2.78,253.00,4.0,5435.59
13:33,P,2.91,253.00,4.0,5435.59
14:57,C,2.84,246.00,4.0,5435.59
09:33,C,1.66,199.00,4.0,5471.31
09:46,P,3.08,244.00,4.0,5471.31
12:12,C,2.68,253.00,4.0,5471.31
15:03,P,2.63,245.00,4.0,5471.31
10:06,C,1.96,205.00,4.0,5393.13
09:30,P,5.09,357.00,4.0,5458.87
09:33,C,6.11,357.00,4.0,5458.87
09:54,C,6.85,374.00,4.0,5458.87
10:03,P,2.77,235.00,4.0,5458.87
14:57,C,3.13,295.00,4.0,5458.87
09:33,P,3.15,250.00,4.0,5526.25
09:34,C,1.61,193.00,4.0,5526.25
09:47,P,2.50,219.00,4.0,5526.25
10:36,C,2.21,223.00,4.0,5526.25
09:30,P,3.09,254.00,4.0,5491.71
09:40,C,2.60,241.00,4.0,5479.28
10:00,P,2.81,233.00,4.0,5479.28
10:42,C,3.79,313.00,4.0,5479.28
11:04,P,0.83,116.00,4.0,5479.28
09:30,C,2.95,267.00,4.0,5387.67
